##species_taxonomy_id	orthgroup_id	count
1442598 COG3046 1
1442598 COG2895 1
1442598 COG0502 1
1442598 COG3245 1
1442598 COG1539 1
1442598 COG2171 1
1442598 NOG173511 1
1442598 COG0541 1
1442598 NOG05310 1
1442598 COG1758 1
1442598 NOG237232 1
1442598 COG0063 1
1442598 COG1989 1
1442598 COG2064 1
1442598 COG0489 1
1442598 COG5616 1
1442598 COG2191 1
1442598 COG1452 1
1442598 COG4067 1
1442598 COG1214 1
1442598 NOG216958 1
1442598 COG1987 1
1442598 COG4105 1
1442598 COG0507 1
1442598 NOG09485 1
1442598 COG0198 1
1442598 COG1275 1
1442598 COG3766 1
1442598 COG0806 1
1442598 COG0277 1
1442598 COG3809 1
1442598 COG1570 1
1442598 NOG172876 1
1442598 NOG188824 1
1442598 COG0140 1
1442598 COG3350 1
1442598 COG0129 1
1442598 COG1185 1
1442598 NOG173950 1
1442598 COG0361 1
1442598 COG1188 1
1442598 COG0614 1
1442598 COG1215 1
1442598 COG0696 1
1442598 COG0336 1
1442598 COG0630 1
1442598 COG0169 1
1442598 COG2993 1
1442598 COG1605 1
1442598 COG0616 1
1442598 COG0816 1
1442598 COG4327 1
1442598 COG3134 1
1442598 COG0002 1
1442598 COG0012 1
1442598 COG0424 1
1442598 COG0211 1
1442598 COG0854 1
1442598 COG0242 1
1442598 COG1043 1
1442598 COG0821 1
1442598 COG1968 1
1442598 COG0539 1
1442598 COG0184 1
1442598 COG1293 1
1442598 COG0193 1
1442598 NOG172732 1
1442598 COG0279 1
1442598 COG3004 1
1442598 COG0091 1
1442598 COG1838 1
1442598 COG0608 1
1442598 COG0111 1
1442598 COG0464 1
1442598 NOG173645 1
1442598 COG1283 1
1442598 COG1854 1
1442598 COG0774 1
1442598 COG0130 1
1442598 COG0370 1
1442598 COG0685 1
1442598 NOG54626 1
1442598 NOG03251 1
1442598 COG0347 1
1442598 COG0389 1
1442598 COG0085 1
1442598 COG1159 1
1442598 COG2908 1
1442598 COG2321 1
1442598 COG5239 1
1442598 COG2899 1
1442598 COG1267 1
1442598 COG0522 1
1442598 COG4608 1
1442598 COG0767 1
1442598 COG0472 1
1442598 COG0357 1
1442598 COG0255 1
1442598 COG0290 1
1442598 COG2070 1
1442598 COG1607 1
1442598 COG2952 1
1442598 COG0289 1
1442598 COG0180 1
1442598 COG0407 1
1442598 COG0704 1
1442598 COG0414 1
1442598 COG2120 1
1442598 NOG173055 1
1442598 COG0340 1
1442598 COG0203 1
1442598 COG0280 1
1442598 COG2513 1
1442598 COG0189 1
1442598 COG0332 1
1442598 COG0156 1
1442598 COG2159 1
1442598 COG3702 1
1442598 COG0263 1
1442598 COG0327 1
1442598 COG0797 1
1442598 COG3505 1
1442598 COG1579 1
1442598 COG0674 1
1442598 COG1219 1
1442598 COG0218 1
1442598 COG1183 1
1442598 COG1053 1
1442598 NOG36067 1
1442598 COG2968 1
1442598 COG3205 1
1442598 COG1463 1
1442598 COG2860 1
1442598 NOG172092 1
1442598 COG1792 1
1442598 COG3164 1
1442598 COG0766 1
1442598 COG0060 1
1442598 COG0505 1
1442598 COG0225 1
1442598 COG1166 1
1442598 COG0174 1
1442598 COG1840 1
1442598 COG3610 1
1442598 COG2231 1
1442598 NOG173729 1
1442598 COG0558 1
1442598 COG0532 1
1442598 COG0379 1
1442598 COG0051 1
1442598 COG0301 1
1442598 COG0080 1
1442598 COG1377 1
1442598 COG0049 1
1442598 COG2989 1
1442598 COG1322 1
1442598 COG0571 1
1442598 NOG16078 1
1442598 COG0075 1
1442598 COG0643 1
1442598 COG1832 1
1442598 NOG295820 1
1442598 COG4221 1
1442598 COG0698 1
1442598 COG0247 1
1442598 COG3488 1
1442598 COG1896 1
1442598 COG0860 1
1442598 COG1324 1
1442598 COG1555 1
1442598 COG0373 1
1442598 COG0161 1
1442598 NOG174324 1
1442598 COG2009 1
1442598 COG1198 1
1442598 COG0495 1
1442598 COG0623 1
1442598 COG0006 1
1442598 COG0143 1
1442598 COG1388 1
1442598 NOG253382 1
1442598 COG0757 1
1442598 COG0518 1
1442598 COG1934 1
1442598 COG0725 1
1442598 COG0167 1
1442598 COG2870 1
1442598 COG0261 1
1442598 COG0268 1
1442598 COG0010 1
1442598 COG2026 1
1442598 COG0095 1
1442598 NOG43526 1
1442598 COG1363 1
1442598 COG0043 1
1442598 NOG00220 1
1442598 COG0004 1
1442598 COG0098 1
1442598 COG0342 1
1442598 COG1290 1
1442598 COG0663 1
1442598 COG1351 1
1442598 COG1047 1
1442598 COG0029 1
1442598 COG0307 1
1442598 NOG303089 1
1442598 COG0632 1
1442598 COG1947 1
1442598 COG0230 1
1442598 COG0259 1
1442598 COG1496 1
1442598 COG5336 1
1442598 COG0113 1
1442598 COG2844 1
1442598 COG0639 1
1442598 COG0105 1
1442598 COG0669 1
1442598 COG0048 1
1442598 NOG301843 1
1442598 COG2609 1
1442598 COG1739 1
1442598 COG0136 1
1442598 COG0325 1
1442598 COG1246 1
1442598 COG0245 1
1442598 COG1342 1
1442598 COG0322 1
1442598 COG2346 1
1442598 COG2257 1
1442598 NOG244588 1
1442598 NOG04037 1
1442598 COG0784 1
1442598 COG4951 1
1442598 COG0776 1
1442598 COG0444 1
1442598 COG3034 1
1442598 NOG123805 1
1442598 COG0706 1
1442598 COG0071 1
1442598 COG3736 1
1442598 COG1146 1
1442598 COG0682 1
1442598 COG2755 1
1442598 COG1434 1
1442598 COG1078 1
1442598 COG1001 1
1442598 COG0152 1
1442598 COG0284 1
1442598 COG0154 1
1442598 COG3696 1
1442598 COG2063 1
1442598 COG4772 1
1442598 COG0801 1
1442598 COG5501 1
1442598 COG2148 1
1442598 COG1233 1
1442598 COG0819 1
1442598 COG2703 1
1442598 COG0789 1
1442598 COG1253 1
1442598 NOG15385 1
1442598 COG0636 1
1442598 COG1298 1
1442598 COG0014 1
1442598 COG1544 1
1442598 COG1119 1
1442598 COG0151 1
1442598 COG1871 1
1442598 COG0381 1
1442598 COG0190 1
1442598 COG1722 1
1442598 COG0764 1
1442598 COG3307 1
1442598 NOG173100 1
1442598 COG0302 1
1442598 COG1381 1
1442598 COG0107 1
1442598 COG0637 1
1442598 COG1230 1
1442598 COG3182 1
1442598 COG2076 1
1442598 COG0141 1
1442598 COG0343 1
1442598 COG4227 1
1442598 COG1033 1
1442598 COG0188 1
1442598 COG0648 1
1442598 COG0743 1
1442598 NOG300086 1
1442598 COG1338 1
1442598 NOG174376 1
1442598 COG0227 1
1442598 COG1741 1
1442598 COG1314 1
1442598 COG0787 1
1442598 COG0228 1
1442598 COG4149 1
1442598 COG0047 1
1442598 COG0249 1
1442598 COG0102 1
1442598 COG1742 1
1442598 COG3966 1
1442598 COG0692 1
1442598 COG0021 1
1442598 NOG170029 1
1442598 COG0441 1
1442598 NOG254775 1
1442598 COG2166 1
1442598 COG2836 1
1442598 COG3850 1
1442598 COG0275 1
1442598 COG4804 1
1442598 COG2017 1
1442598 COG1168 1
1442598 COG2348 1
1442598 COG0820 1
1442598 COG0777 1
1442598 COG4644 1
1442598 COG1472 1
1442598 COG4508 1
1442598 COG1807 1
1442598 COG2236 1
1442598 COG0428 1
1442598 COG0755 1
1442598 COG1301 1
1442598 NOG124329 1
1442598 COG0556 1
1442598 COG0611 1
1442598 COG1048 1
1442598 COG0355 1
1442598 COG2884 1
1442598 NOG180401 1
1442598 COG0794 1
1442598 COG0468 1
1442598 NOG03062 1
1442598 COG2861 1
1442598 COG0708 1
1442598 NOG100516 1
1442598 COG0671 1
1442598 COG0718 1
1442598 COG0240 1
1442598 COG2829 1
1442598 COG3187 1
1442598 COG4748 1
1442598 COG0742 1
1442598 COG0256 1
1442598 COG0497 1
1442598 NOG138970 1
1442598 COG1345 1
1442598 COG0009 1
1442598 COG0216 1
1442598 COG0374 1
1442598 COG0605 1
1442598 COG1104 1
1442598 COG0185 1
1442598 COG0267 1
1442598 COG1014 1
1442598 COG1766 1
1442598 COG1167 1
1442598 COG2859 1
1442598 COG0235 1
1442598 NOG56321 1
1442598 COG1733 1
1442598 COG0055 1
1442598 COG1576 1
1442598 COG1970 1
1442598 COG0134 1
1442598 COG0825 1
1442598 COG0125 1
1442598 COG1410 1
1442598 COG0089 1
1442598 COG2404 1
1442598 COG0749 1
1442598 COG0309 1
1442598 COG1565 1
1442598 COG1526 1
1442598 COG3843 1
1442598 COG2363 1
1442598 COG4802 1
1442598 COG5527 1
1442598 COG1286 1
1442598 COG3000 1
1442598 COG0138 1
1442598 COG4783 1
1442598 COG0701 1
1442598 COG0131 1
1442598 COG3400 1
1442598 COG1076 1
1442598 COG0402 1
1442598 COG1985 1
1442598 COG1212 1
1442598 COG1636 1
1442598 COG0016 1
1442598 COG4796 1
1442598 COG3200 1
1442598 COG1921 1
1442598 COG2146 1
1442598 COG2195 1
1442598 COG0286 1
1442598 COG2853 1
1442598 COG1516 1
1442598 COG3087 1
1442598 COG2857 1
1442598 COG1251 1
1442598 COG2184 1
1442598 COG0165 1
1442598 COG0646 1
1442598 COG0680 1
1442598 COG0103 1
1442598 COG1706 1
1442598 COG0421 1
1442598 NOG216815 1
1442598 COG0536 1
1442598 COG3937 1
1442598 COG1091 1
1442598 COG1666 1
1442598 COG1419 1
1442598 COG0314 1
1442598 COG1180 1
1442598 NOG295996 1
1442598 COG2022 1
1442598 COG4662 1
1442598 COG1179 1
1442598 COG0409 1
1442598 COG1853 1
1442598 COG0294 1
1442598 COG0192 1
1442598 COG0345 1
1442598 COG1399 1
1442598 COG0359 1
1442598 COG1427 1
1442598 COG1611 1
1442598 COG3334 1
1442598 COG1966 1
1442598 COG2183 1
1442598 COG1763 1
1442598 COG0799 1
1442598 COG4649 1
1442598 COG0602 1
1442598 COG0521 1
1442598 COG0237 1
1442598 COG0353 1
1442598 COG0761 1
1442598 COG0209 1
1442598 COG3248 1
1442598 COG0593 1
1442598 NOG00214 1
1442598 COG0061 1
1442598 COG0587 1
1442598 COG1416 1
1442598 COG1868 1
1442598 COG0288 1
1442598 COG3369 1
1442598 NOG92239 1
1442598 COG1220 1
1442598 NOG173086 1
1442598 COG2834 1
1442598 COG0094 1
1442598 COG3012 1
1442598 COG2877 1
1442598 COG0020 1
1442598 COG2255 1
1442598 COG0053 1
1442598 NOG256109 1
1442598 NOG284780 1
1442598 COG0779 1
1442598 COG0334 1
1442598 COG4581 1
1442598 COG2515 1
1442598 COG2604 1
1442598 COG1879 1
1442598 COG1100 1
1442598 COG1189 1
1442598 COG1385 1
1442598 NOG154810 1
1442598 COG1196 1
1442598 COG0018 1
1442598 COG0703 1
1442598 COG0780 1
1442598 COG0079 1
1442598 COG0195 1
1442598 COG0548 1
1442598 COG2259 1
1442598 COG1995 1
1442598 COG0292 1
1442598 NOG172402 1
1442598 COG1271 1
1442598 COG0720 1
1442598 COG0665 1
1442598 COG3279 1
1442598 NOG244372 1
1442598 COG1560 1
1442598 NOG22422 1
1442598 NOG155346 1
1442598 NOG176093 1
1442598 COG1294 1
1442598 NOG148561 1
1442598 COG0176 1
1442598 COG0659 1
1442598 NOG248083 1
1442598 COG5405 1
1442598 COG1074 1
1442598 NOG176412 1
1442598 COG0118 1
1442598 COG0087 1
1442598 COG1227 1
1442598 COG0158 1
1442598 COG0066 1
1442598 COG2030 1
1442598 COG0128 1
1442598 COG0396 1
1442598 COG1157 1
1442598 COG1847 1
1442598 COG0083 1
1442598 COG0503 1
1442598 COG0462 1
1442598 COG0580 1
1442598 COG3415 1
1442598 COG0416 1
1442598 COG4276 1
1442598 NOG284768 1
1442598 COG0805 1
1442598 COG0265 1
1442598 COG0528 1
1442598 COG1559 1
1442598 COG0034 1
1442598 COG0628 1
1442598 COG2821 1
1442598 NOG212068 1
1442598 COG1837 1
1442598 NOG174196 1
1442598 COG0231 1
1442598 COG0135 1
1442598 COG3381 1
1442598 COG3704 1
1442598 COG1011 1
1442598 COG0365 1
1442598 NOG174274 1
1442598 COG1694 1
1442598 NOG297135 1
1442598 COG0746 1
1442598 COG1663 1
1442598 COG3496 1
1442598 COG0445 1
1442598 COG1197 1
1442598 COG4591 1
1442598 COG0684 1
1442598 COG0139 1
1442598 COG0224 1
1442598 COG0615 1
1442598 COG0747 1
1442598 COG2256 1
1442598 COG1969 1
1442598 COG0773 1
1442598 COG0212 1
1442598 COG4965 1
1442598 COG3793 1
1442598 NOG65892 1
1442598 COG0200 1
1442598 NOG174563 1
1442598 COG5314 1
1442598 COG0059 1
1442598 COG2996 1
1442598 COG0254 1
1442598 COG3703 1
1442598 COG1360 1
1442598 COG0092 1
1442598 COG2104 1
1442598 COG1951 1
1442598 COG0196 1
1442598 COG2089 1
1442598 COG0117 1
1442598 COG0620 1
1442598 NOG171664 1
1442598 COG0629 1
1442598 COG0461 1
1442598 COG4097 1
1442598 COG2833 1
1442598 COG1866 1
1442598 COG0291 1
1442598 COG1171 1
1442598 COG3445 1
1442598 COG0419 1
1442598 COG0824 1
1442598 COG0097 1
1442598 COG1190 1
1442598 COG0705 1
1442598 COG0157 1
1442598 COG0163 1
1442598 COG0796 1
1442598 COG0514 1
1442598 COG1573 1
1442598 COG4964 1
1442598 COG4589 1
1442598 COG0219 1
1442598 COG3907 1
1442598 COG2041 1
1442598 COG0315 1
1442598 COG2151 1
1442598 COG3437 1
1442598 NOG02705 1
1442598 COG0658 1
1442598 COG1333 1
1442598 NOG37735 1
1442598 COG0088 1
1442598 NOG32535 1
1442598 NOG171452 1
1442598 COG2227 1
1442598 NOG172777 1
1442598 NOG29982 1
1442598 NOG242517 1
1442598 COG0337 1
1442598 COG0036 1
1442598 COG0752 1
1442598 COG0388 1
1442598 COG1828 1
1442598 COG2244 1
1442598 COG1087 1
1442598 COG0568 1
1442598 COG1225 1
1442598 COG0781 1
1442598 COG1090 1
1442598 COG2131 1
1442598 COG0609 1
1442598 COG2230 1
1442598 COG0783 1
1442598 NOG74973 1
1442598 COG5016 1
1442598 COG0106 1
1442598 COG0223 1
1442598 COG0809 1
1442598 COG1585 1
1442598 COG0324 1
1442598 COG0695 1
1442598 NOG172056 1
1442598 COG0003 1
1442598 COG0197 1
1442598 COG0852 1
1442598 COG4970 1
1442598 COG0236 1
1442598 COG1536 1
1442598 COG2896 1
1442598 COG0690 1
1442598 COG0562 1
1442598 COG1114 1
1442598 COG3011 1
1442598 COG1451 1
1442598 COG0480 1
1442598 NOG217411 1
1442598 COG0657 1
1442598 COG4736 1
1442598 COG0597 1
1442598 COG0202 1
1442598 COG0042 1
1442598 COG0072 1
1442598 COG0341 1
1442598 NOG53972 1
1442598 COG0420 1
1442598 COG0258 1
1442598 COG2733 1
1442598 COG1580 1
1442598 COG2888 1
1442598 COG0252 1
1442598 COG0667 1
1442598 COG1149 1
1442598 COG1587 1
1442598 COG2998 1
1442598 NOG176224 1
1442598 COG2206 1
1442598 COG2879 1
1442598 COG0096 1
1442598 COG0443 1
1442598 COG0233 1
1442598 COG3545 1
1442598 COG0707 1
1442598 NOG220922 1
1442598 COG1352 1
1442598 NOG219610 1
1442598 NOG222034 1
1442598 COG0662 1
1442598 COG0148 1
1442598 COG1692 1
1442598 COG0653 1
1442598 COG0550 1
1442598 COG0724 1
1442598 NOG150953 1
1442598 COG0039 1
1442598 COG0525 1
1442598 COG3022 1
1442598 COG0452 1
1442598 COG1004 1
1442598 COG3468 1
1442598 COG1521 1
1442598 COG0244 1
1442598 COG1178 1
1442598 NOG42205 1
1442598 COG1433 1
1442598 COG0313 1
1442598 COG0356 1
1442598 NOG172719 1
1442598 NOG232099 1
1442598 COG1295 1
1442598 COG0285 1
1442598 COG0853 1
1442598 COG1734 1
1442598 COG3383 1
1442598 COG0822 1
1442598 COG1519 1
1442598 COG1154 1
1442598 COG0378 1
1442598 COG1843 1
1442598 NOG123583 1
1442598 COG1186 1
1442598 COG2804 1
1442598 COG0238 1
1442598 COG3193 1
1442598 COG0481 1
1442598 COG1083 1
1442598 COG1256 1
1442598 COG3839 1
1442598 COG3487 1
1442598 NOG220934 1
1442598 NOG144629 1
1442598 COG0110 1
1442598 COG0750 1
1442598 COG4962 1
1442598 COG0086 1
1442598 COG0318 1
1442598 COG0173 1
1442598 COG4208 1
1442598 COG2768 1
1442598 COG2344 1
1442598 NOG171902 1
1442598 COG0331 1
1442598 COG0090 1
1442598 COG0178 1
1442598 COG1944 1
1442598 COG0299 1
1442598 COG1462 1
1442598 COG3276 1
1442598 COG0557 1
1442598 COG0496 1
1442598 COG0339 1
1442598 COG1052 1
1442598 COG0544 1
1442598 COG0171 1
1442598 COG0508 1
1442598 COG2828 1
1442598 COG0100 1
1442598 COG1208 1
1442598 COG0566 1
1442598 COG0579 1
1442598 COG0300 1
1442598 COG0298 1
1442598 COG0736 1
1442598 COG1729 1
1442598 COG1284 1
1442598 COG0081 1
1442598 COG1127 1
1442598 NOG233514 1
1442598 COG2197 1
1442598 COG2855 1
1442598 COG1926 1
1442598 COG1979 1
1442598 COG0199 1
1442598 COG3886 1
1442598 COG0560 1
1442598 COG0740 1
1442598 COG3920 1
1442598 COG0466 1
1442598 COG0260 1
1442598 COG0023 1
1442598 COG2944 1
1442598 COG0512 1
1442598 COG4733 1
1442598 COG3204 1
1442598 COG5615 1
1442598 COG0360 1
1442598 COG0617 1
1442598 COG0595 1
1442598 COG1044 1
1442598 COG0519 1
1442598 COG0007 1
1442598 COG0467 1
1442598 COG4232 1
1442598 COG0418 1
1442598 COG0702 1
1442598 COG0793 1
1442598 COG0802 1
1442598 COG0062 1
1442598 COG0619 1
1442598 COG0250 1
1442598 COG4121 1
1442598 COG0241 1
1442598 COG3064 1
1442598 NOG243404 1
1442598 COG0540 1
1442598 COG0400 1
1442598 COG1971 1
1442598 NOG285076 1
1442598 COG3384 1
1442598 COG2871 1
1442598 COG0604 1
1442598 COG0093 1
1442598 COG1815 1
1442598 COG0670 1
1442598 COG1674 1
1442598 NOG287087 1
1442598 COG0166 1
1442598 COG0317 1
1442598 COG0721 1
1442598 COG0594 1
1442598 COG3428 1
1442598 COG0688 1
1442598 COG3608 1
1442598 COG3129 1
1442598 COG0162 1
1442598 COG0217 1
1442598 COG0082 1
1442598 COG1495 1
1442598 COG1426 1
1442598 COG2107 1
1442598 COG1077 1
1442598 NOG176962 1
1442598 COG4569 1
1442598 COG0661 1
1442598 COG1092 1
1442598 COG2966 1
1442598 COG2253 1
1442598 COG3197 1
1442598 COG0737 1
1442598 COG1057 1
1442598 COG1862 1
1442598 COG0415 1
1442598 COG0264 1
1442598 COG0220 1
1442598 COG0040 1
1442598 COG0234 1
1442598 COG0041 1
1442598 COG1193 1
1442598 COG0460 1
1442598 COG1249 1
1442598 COG2948 1
1442598 COG2145 1
1442598 COG5496 1
1442598 COG0181 1
1442598 COG1211 1
1442598 COG2350 1
1442598 COG0527 1
1442598 COG0858 1
1442598 COG2354 1
1442598 COG1466 1
1442598 NOG174261 1
1442598 COG4625 1
1442598 COG2862 1
1442598 COG3399 1
1442598 COG1364 1
1442598 COG3504 1
1442598 COG2854 1
1442598 COG0013 1
1442598 COG1120 1
1442598 COG0172 1
1442598 COG1207 1
1442598 COG1018 1
1442598 COG1981 1
1442598 COG1027 1
1442598 COG1740 1
1442598 COG0024 1
1442598 COG0709 1
1442598 COG1066 1
1442598 COG5295 1
1442598 COG0459 1
1442598 COG0828 1
1442598 COG0344 1
1442598 NOG17746 1
1442598 COG0052 1
1442598 COG3176 1
1442598 COG2121 1
1442598 COG2887 1
1442598 COG0065 1
1442598 COG1020 1
1442598 COG0310 1
1442598 COG1825 1
1442598 COG1918 1
1442598 COG1242 1
1442598 COG2865 1
1442598 COG0817 1
1442598 COG2221 1
1442598 COG3272 1
1442598 COG2211 1
1442598 COG1181 1
1442598 COG0533 1
1442598 COG1994 1
1442598 COG0046 1
1442598 COG0763 1
1442598 COG1881 1
1442598 COG0194 1
1442598 COG1610 1
1442598 NOG224472 1
1442598 COG1686 1
1442598 COG2077 1
1442598 NOG28555 1
1442598 COG0319 1
1442598 COG0375 1
1442598 COG0425 1
1442598 NOG237840 1
1442598 COG0693 1
1442598 COG1173 1
1442598 COG1684 1
1442598 COG0442 1
1442598 NOG255454 1
1442598 COG2838 1
1442598 COG0603 1
1442598 NOG223454 1
1442598 COG1835 1
1442598 COG0812 1
1442598 COG1058 1
1442598 COG1049 1
1442598 COG1648 1
1442598 COG2177 1
1442598 COG4942 1
1442598 COG0320 1
1442598 COG2021 1
1442598 COG0030 1
1442598 NOG181048 1
1442598 COG2824 1
1442598 COG1129 1
1442598 COG0778 1
1442598 COG1387 1
1442598 COG2770 1
1442598 COG0386 1
1442598 COG0150 1
1442598 NOG284871 1
1442598 NOG18019 1
1442598 COG0555 1
1442598 COG0108 1
1442598 COG0552 1
1442598 COG1778 1
1442598 COG0326 1
1442598 NOG10674 1
1442598 COG0015 1
1442598 COG2873 1
1442598 COG4886 1
1442598 COG0504 1
1442598 COG1238 1
